state	yr	qtr	index_nsa	index_sa	Warning
VA	2013	1	206.66	209.07	
VA	2013	2	217.87	213.62	
VA	2013	3	217.13	214.36	
VA	2013	4	212.59	213.50	
VA	2014	1	212.98	215.27	
VA	2014	2	220.28	215.97	
VA	2014	3	219.87	217.24	
VA	2014	4	219.51	220.51	
VA	2015	1	217.94	219.94	
VA	2015	2	225.31	221.01	
VA	2015	3	224.82	222.38	
VA	2015	4	223.87	224.83	
VA	2016	1	225.28	227.05	
VA	2016	2	233.12	228.81	
VA	2016	3	233.68	231.32	
VA	2016	4	232.17	233.17	
VA	2017	1	233.07	234.53	
VA	2017	2	242.43	238.12	
VA	2017	3	243.06	240.82	
VA	2017	4	241.79	242.77	
VA	2018	1	246.44	247.74	
VA	2018	2	252.66	248.21	
VA	2018	3	253.27	251.12	
VA	2018	4	252.55	253.72	
VA	2019	1	254.82	255.79	
VA	2019	2	264.62	259.93	
VA	2019	3	265.40	263.41	
VA	2019	4	265.93	267.30	
VA	2020	1	272.66	273.39	
VA	2020	2	276.78	271.73	
VA	2020	3	285.80	283.91	
VA	2020	4	294.04	295.82	
VA	2021	1	304.04	304.54	
VA	2021	2	321.32	315.25	
VA	2021	3	328.68	326.73	
VA	2021	4	334.03	336.32	
VA	2022	1	350.59	350.95	
VA	2022	2	366.29	359.15	
VA	2022	3	362.62	360.50	
VA	2022	4	363.22	366.11	
VA	2023	1	371.82	372.01	
VA	2023	2	384.82	377.13	
VA	2023	3	388.69	386.45	
VA	2023	4	389.93	393.25	
VA	2024	1	395.84	395.98	
VA	2024	2	413.09	404.76	
VA	2024	3	412.65	410.20	
VA	2024	4	412.25	415.84	
VA	2025	1	424.61	424.82	
VT	1991	1	100.00	100.00	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1991	2	99.65	99.15	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1991	3	98.38	98.65	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1991	4	98.36	98.65	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1992	1	99.74	99.84	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1992	2	100.89	100.38	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1992	3	100.25	100.41	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1992	4	100.92	101.25	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1993	1	100.80	101.04	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1993	2	101.12	100.57	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1993	3	99.88	99.91	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1993	4	101.40	101.75	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1994	1	101.65	102.05	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1994	2	102.27	101.69	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1994	3	102.57	102.44	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1994	4	99.39	99.74	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1995	1	97.54	98.04	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1995	2	103.02	102.51	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1995	3	102.65	102.36	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1995	4	98.62	98.90	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1996	1	103.97	104.65	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1996	2	103.53	103.12	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1996	3	102.04	101.57	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1996	4	102.27	102.53	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1997	1	101.60	102.34	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1997	2	101.67	101.38	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1997	3	103.35	102.75	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1997	4	103.20	103.34	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1998	1	103.91	104.83	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1998	2	105.73	105.51	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1998	3	107.03	106.29	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1998	4	108.73	108.79	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1999	1	106.61	107.69	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1999	2	111.67	111.49	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1999	3	115.52	114.58	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1999	4	115.52	115.51	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2000	1	117.07	118.49	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2000	2	120.41	120.19	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2000	3	124.29	123.10	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2000	4	126.29	126.34	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2001	1	126.76	128.46	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2001	2	134.03	133.66	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2001	3	135.56	134.22	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2001	4	137.37	137.41	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2002	1	139.15	141.20	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2002	2	144.04	143.52	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2002	3	148.68	147.19	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2002	4	148.95	148.96	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2003	1	149.43	151.80	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2003	2	154.36	153.64	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2003	3	160.40	158.91	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2003	4	163.62	163.47	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2004	1	166.80	169.64	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2004	2	178.98	178.00	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2004	3	183.09	181.48	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2004	4	188.27	188.12	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2005	1	190.42	193.62	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2005	2	199.18	197.87	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2005	3	206.36	204.91	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2005	4	207.99	207.82	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2006	1	203.73	206.88	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2006	2	213.29	211.79	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2006	3	214.34	213.14	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2006	4	216.58	216.71	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2007	1	212.76	215.34	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2007	2	218.31	216.82	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2007	3	218.67	217.83	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2007	4	214.11	214.59	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2008	1	215.66	217.31	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2008	2	213.88	212.79	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2008	3	208.20	207.45	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2008	4	210.48	211.57	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2009	1	207.65	208.14	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2009	2	210.84	210.30	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2009	3	210.24	209.39	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2009	4	203.80	205.37	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2010	1	206.32	205.98	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2010	2	202.80	202.86	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2010	3	202.44	201.10	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2010	4	200.55	202.67	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2011	1	202.22	201.64	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2011	2	198.89	199.12	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2011	3	196.36	194.43	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2011	4	203.74	206.40	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2012	1	204.62	204.49	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2012	2	200.46	200.37	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2012	3	205.44	202.65	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2012	4	198.55	201.70	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2013	1	205.47	206.17	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2013	2	204.54	203.74	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2013	3	208.62	205.12	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2013	4	202.87	206.60	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2014	1	201.48	203.07	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2014	2	209.89	208.24	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2014	3	209.07	205.26	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2014	4	197.73	201.51	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2015	1	201.55	203.95	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2015	2	212.95	210.55	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2015	3	214.61	210.78	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2015	4	204.54	208.33	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2016	1	204.34	207.15	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2016	2	212.56	209.84	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2016	3	217.57	214.10	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2016	4	209.14	212.52	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2017	1	221.80	224.91	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2017	2	220.81	218.07	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2017	3	222.14	219.10	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2017	4	225.44	228.45	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2018	1	221.91	224.87	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2018	2	229.30	226.74	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2018	3	232.04	229.37	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2018	4	231.37	233.70	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2019	1	233.97	237.23	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2019	2	241.86	239.24	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2019	3	244.48	241.91	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2019	4	241.35	243.40	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2020	1	252.45	256.25	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2020	2	247.30	244.56	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2020	3	260.84	257.92	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2020	4	271.62	273.97	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2021	1	278.41	282.98	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2021	2	302.20	298.57	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2021	3	317.40	313.55	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2021	4	323.32	326.39	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2022	1	334.40	340.22	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2022	2	356.00	351.51	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2022	3	360.80	355.94	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2022	4	352.04	355.85	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2023	1	358.21	364.63	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2023	2	378.34	373.35	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2023	3	407.74	401.91	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2023	4	387.33	391.95	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2024	1	405.22	412.42	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2024	2	428.00	422.43	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2024	3	424.57	418.11	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2024	4	420.77	426.21	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2025	1	417.29	424.50	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WA	1991	1	100.00	100.00	
WA	1991	2	101.62	100.87	
WA	1991	3	102.08	100.81	
WA	1991	4	103.69	102.89	
WA	1992	1	103.91	103.94	
WA	1992	2	105.47	104.66	
WA	1992	3	107.58	106.21	
WA	1992	4	108.22	107.46	
WA	1993	1	108.35	108.41	
WA	1993	2	110.72	109.76	
WA	1993	3	112.93	111.49	
WA	1993	4	113.86	113.18	
WA	1994	1	114.95	115.02	
WA	1994	2	118.06	116.89	
WA	1994	3	119.25	117.73	
WA	1994	4	118.87	118.32	
WA	1995	1	119.70	119.73	
WA	1995	2	119.76	118.44	
WA	1995	3	120.78	119.25	
WA	1995	4	120.61	120.21	
WA	1996	1	120.73	120.71	
WA	1996	2	122.88	121.42	
WA	1996	3	123.74	122.21	
WA	1996	4	123.09	122.81	
WA	1997	1	124.11	124.00	
WA	1997	2	127.32	125.73	
WA	1997	3	129.54	128.02	
WA	1997	4	130.00	129.79	
WA	1998	1	132.65	132.40	
WA	1998	2	136.77	135.00	
WA	1998	3	138.14	136.69	
WA	1998	4	139.29	139.05	
WA	1999	1	141.21	140.78	
WA	1999	2	144.92	143.11	
WA	1999	3	146.34	144.91	
WA	1999	4	147.45	147.20	
WA	2000	1	149.74	149.10	
WA	2000	2	151.90	150.12	
WA	2000	3	153.35	151.87	
WA	2000	4	154.18	153.91	
WA	2001	1	156.68	155.94	
WA	2001	2	159.38	157.62	
WA	2001	3	161.35	159.69	
WA	2001	4	161.50	161.27	
WA	2002	1	164.35	163.61	
WA	2002	2	167.68	165.82	
WA	2002	3	168.72	166.92	
WA	2002	4	170.84	170.52	
WA	2003	1	172.84	172.27	
WA	2003	2	176.96	174.94	
WA	2003	3	180.66	178.59	
WA	2003	4	183.28	182.93	
WA	2004	1	188.60	188.22	
WA	2004	2	195.98	193.64	
WA	2004	3	201.38	198.94	
WA	2004	4	206.63	206.25	
WA	2005	1	212.83	212.60	
WA	2005	2	225.19	222.47	
WA	2005	3	236.07	232.97	
WA	2005	4	241.53	241.22	
WA	2006	1	249.74	249.64	
WA	2006	2	260.49	257.22	
WA	2006	3	266.43	262.83	
WA	2006	4	268.92	268.62	
WA	2007	1	274.76	274.78	
WA	2007	2	279.93	276.39	
WA	2007	3	280.69	276.82	
WA	2007	4	275.13	274.68	
WA	2008	1	269.20	269.56	
WA	2008	2	268.51	264.96	
WA	2008	3	261.76	258.09	
WA	2008	4	248.43	247.90	
WA	2009	1	246.02	246.65	
WA	2009	2	241.03	237.87	
WA	2009	3	236.89	233.28	
WA	2009	4	233.81	233.26	
WA	2010	1	230.83	231.89	
WA	2010	2	232.06	228.85	
WA	2010	3	227.71	223.91	
WA	2010	4	218.30	217.85	
WA	2011	1	210.31	211.70	
WA	2011	2	208.78	205.73	
WA	2011	3	206.96	203.15	
WA	2011	4	200.96	200.73	
WA	2012	1	199.98	201.70	
WA	2012	2	209.63	206.20	
WA	2012	3	214.10	209.99	
WA	2012	4	216.40	216.49	
WA	2013	1	217.96	219.92	
WA	2013	2	227.95	223.89	
WA	2013	3	235.66	231.11	
WA	2013	4	230.05	230.60	
WA	2014	1	231.98	233.84	
WA	2014	2	242.06	237.36	
WA	2014	3	246.60	242.15	
WA	2014	4	244.69	245.69	
WA	2015	1	250.74	252.31	
WA	2015	2	264.07	258.53	
WA	2015	3	268.25	263.98	
WA	2015	4	271.32	272.74	
WA	2016	1	277.26	278.43	
WA	2016	2	291.13	284.73	
WA	2016	3	296.57	292.38	
WA	2016	4	298.41	300.36	
WA	2017	1	307.55	308.11	
WA	2017	2	324.61	317.36	
WA	2017	3	329.02	324.84	
WA	2017	4	331.17	333.70	
WA	2018	1	344.09	343.87	
WA	2018	2	358.37	350.50	
WA	2018	3	360.59	356.32	
WA	2018	4	356.83	359.79	
WA	2019	1	366.11	365.42	
WA	2019	2	378.22	369.68	
WA	2019	3	382.37	378.32	
WA	2019	4	384.63	388.07	
WA	2020	1	399.24	398.30	
WA	2020	2	410.90	400.91	
WA	2020	3	425.05	420.97	
WA	2020	4	438.78	443.30	
WA	2021	1	463.64	462.61	
WA	2021	2	500.09	486.82	
WA	2021	3	513.40	508.54	
WA	2021	4	524.33	530.89	
WA	2022	1	558.98	557.63	
WA	2022	2	582.61	566.40	
WA	2022	3	564.93	559.38	
WA	2022	4	542.47	549.76	
WA	2023	1	546.30	545.19	
WA	2023	2	564.28	548.67	
WA	2023	3	568.94	562.83	
WA	2023	4	560.17	567.58	
WA	2024	1	572.74	571.88	
WA	2024	2	593.79	577.73	
WA	2024	3	588.25	581.64	
WA	2024	4	579.60	586.79	
WA	2025	1	593.07	592.52	
WI	1991	1	100.00	100.00	
WI	1991	2	101.88	101.15	
WI	1991	3	103.62	102.61	
WI	1991	4	104.00	103.79	
WI	1992	1	105.38	105.39	
WI	1992	2	108.71	107.92	
WI	1992	3	110.18	109.12	
WI	1992	4	111.73	111.49	
WI	1993	1	113.53	113.56	
WI	1993	2	116.45	115.58	
WI	1993	3	119.20	118.06	
WI	1993	4	120.83	120.57	
WI	1994	1	123.05	123.11	
WI	1994	2	125.86	124.91	
WI	1994	3	127.27	126.03	
WI	1994	4	128.02	127.75	
WI	1995	1	128.76	128.85	
WI	1995	2	131.26	130.24	
WI	1995	3	133.09	131.76	
WI	1995	4	133.48	133.20	
WI	1996	1	133.77	133.93	
WI	1996	2	137.25	136.15	
WI	1996	3	137.84	136.42	
WI	1996	4	137.55	137.29	
WI	1997	1	138.39	138.61	
WI	1997	2	140.64	139.48	
WI	1997	3	142.64	141.13	
WI	1997	4	142.10	141.86	
WI	1998	1	142.96	143.22	
WI	1998	2	146.35	145.12	
WI	1998	3	148.44	146.84	
WI	1998	4	149.20	148.95	
WI	1999	1	150.09	150.39	
WI	1999	2	154.45	153.17	
WI	1999	3	156.47	154.77	
WI	1999	4	157.33	157.02	
WI	2000	1	159.82	160.17	
WI	2000	2	163.29	161.97	
WI	2000	3	165.89	164.08	
WI	2000	4	166.53	166.15	
WI	2001	1	168.32	168.71	
WI	2001	2	172.24	170.92	
WI	2001	3	174.86	172.90	
WI	2001	4	176.10	175.65	
WI	2002	1	176.68	177.13	
WI	2002	2	181.07	179.72	
WI	2002	3	185.30	183.16	
WI	2002	4	186.17	185.69	
WI	2003	1	187.82	188.35	
WI	2003	2	192.45	191.02	
WI	2003	3	196.25	193.89	
WI	2003	4	198.33	197.88	
WI	2004	1	200.82	201.47	
WI	2004	2	205.94	204.29	
WI	2004	3	210.67	208.14	
WI	2004	4	211.81	211.43	
WI	2005	1	211.49	212.22	
WI	2005	2	218.65	216.74	
WI	2005	3	221.97	219.30	
WI	2005	4	221.83	221.56	
WI	2006	1	222.67	223.47	
WI	2006	2	226.18	224.00	
WI	2006	3	227.31	224.66	
WI	2006	4	224.90	224.64	
WI	2007	1	224.09	224.98	
WI	2007	2	228.00	225.71	
WI	2007	3	226.65	224.01	
WI	2007	4	222.65	222.30	
WI	2008	1	219.81	220.92	
WI	2008	2	220.30	218.03	
WI	2008	3	218.00	215.35	
WI	2008	4	212.98	212.48	
WI	2009	1	214.43	215.85	
WI	2009	2	213.10	210.94	
WI	2009	3	210.48	207.63	
WI	2009	4	207.17	206.60	
WI	2010	1	202.75	204.51	
WI	2010	2	205.22	203.11	
WI	2010	3	204.52	201.41	
WI	2010	4	202.67	202.12	
WI	2011	1	192.19	194.28	
WI	2011	2	195.12	192.99	
WI	2011	3	196.90	193.58	
WI	2011	4	194.12	193.75	
WI	2012	1	190.90	193.27	
WI	2012	2	195.40	193.00	
WI	2012	3	197.96	194.45	
WI	2012	4	194.09	193.98	
WI	2013	1	194.05	196.59	
WI	2013	2	202.78	199.97	
WI	2013	3	205.26	201.60	
WI	2013	4	202.33	202.56	
WI	2014	1	200.08	202.64	
WI	2014	2	207.96	204.73	
WI	2014	3	210.14	206.53	
WI	2014	4	208.27	208.79	
WI	2015	1	209.31	211.85	
WI	2015	2	216.27	212.63	
WI	2015	3	217.27	213.71	
WI	2015	4	216.06	216.85	
WI	2016	1	217.56	219.99	
WI	2016	2	226.71	222.75	
WI	2016	3	229.07	225.44	
WI	2016	4	228.08	229.12	
WI	2017	1	229.64	231.97	
WI	2017	2	240.32	236.10	
WI	2017	3	243.31	239.48	
WI	2017	4	239.94	241.22	
WI	2018	1	245.23	247.55	
WI	2018	2	256.32	251.78	
WI	2018	3	259.45	255.34	
WI	2018	4	257.04	258.67	
WI	2019	1	259.62	261.96	
WI	2019	2	270.29	265.32	
WI	2019	3	275.41	271.08	
WI	2019	4	273.59	275.61	
WI	2020	1	277.89	280.29	
WI	2020	2	286.36	280.85	
WI	2020	3	296.00	291.38	
WI	2020	4	302.40	305.04	
WI	2021	1	309.87	312.34	
WI	2021	2	332.40	325.72	
WI	2021	3	341.90	336.75	
WI	2021	4	343.40	346.70	
WI	2022	1	356.56	359.20	
WI	2022	2	378.45	370.56	
WI	2022	3	379.27	373.70	
WI	2022	4	375.84	379.79	
WI	2023	1	384.00	386.59	
WI	2023	2	403.97	395.35	
WI	2023	3	413.22	407.42	
WI	2023	4	410.51	414.92	
WI	2024	1	421.79	424.41	
WI	2024	2	438.38	429.02	
WI	2024	3	440.65	434.57	
WI	2024	4	437.30	442.06	
WI	2025	1	445.64	448.18	
WV	1991	1	100.00	100.00	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1991	2	100.89	99.90	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1991	3	100.28	99.46	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1991	4	102.59	102.94	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1992	1	103.42	103.33	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1992	2	107.84	106.87	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1992	3	106.16	105.25	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1992	4	106.28	106.69	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1993	1	107.95	107.71	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1993	2	111.88	111.06	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1993	3	114.75	113.58	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1993	4	112.33	112.89	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1994	1	116.99	116.62	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1994	2	118.11	117.38	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1994	3	121.36	119.97	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1994	4	120.56	121.28	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1995	1	123.23	122.83	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1995	2	123.37	122.62	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1995	3	125.29	123.77	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1995	4	125.06	125.85	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1996	1	128.26	127.96	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1996	2	126.96	126.01	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1996	3	129.08	127.62	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1996	4	125.48	126.20	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1997	1	126.19	126.05	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1997	2	132.12	130.88	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1997	3	129.15	127.86	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1997	4	129.74	130.39	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1998	1	129.64	129.68	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1998	2	134.24	132.70	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1998	3	133.53	132.41	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1998	4	132.73	133.32	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1999	1	134.68	134.80	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1999	2	136.36	134.61	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1999	3	136.48	135.53	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1999	4	135.83	136.38	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2000	1	136.93	137.00	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2000	2	139.38	137.55	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2000	3	138.53	137.73	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2000	4	137.18	137.66	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2001	1	140.30	140.25	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2001	2	139.13	137.44	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2001	3	141.74	140.94	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2001	4	142.06	142.42	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2002	1	144.48	144.46	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2002	2	146.89	145.25	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2002	3	146.87	145.96	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2002	4	148.70	148.91	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2003	1	150.97	151.10	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2003	2	154.83	153.24	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2003	3	154.36	153.21	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
